Company Name,,Social Links/twitter,Social Links/Facebook,date,rating,reviewsTotal,totalClosedComplaintsPastThreeYears,totalClosedComplaintsPastTwelveMonths
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/24/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/23/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/23/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/22/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,3,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/18/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/17/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/14/23,2,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/11/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/9/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/9/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/9/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/9/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/7/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/7/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/5/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/3/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,3/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/28/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/27/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/27/23,3,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/24/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/24/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/22/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/22/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/22/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/21/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/20/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/18/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/17/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/15/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/15/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,4,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/14/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/9/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/9/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/8/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/7/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/7/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/7/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/7/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/7/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/2/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/1/23,1,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,2/1/23,5,1961,1081,393
"OneMain Financial Group, LLC",,https://twitter.com/OneMain,https://www.facebook.com/OneMain,1/26/23,1,1961,1081,393
